case_id,statistics_eligible,frame_pass,ellipsoid_valid,assignment_resolution_status,assignment_resolved,anatomical_role_gate_pass,anatomical_role_gate_failures,scaffold_anatomical_role_gate_pass,scaffold_anatomical_role_gate_failures,has_rca,source_archive_hash_match,source_array_hashes_match,max_source_coordinate_change_mm,max_source_segment_length_change_mm,LMCA_to_LAD_source_continuity_mm,LMCA_to_LCX_source_continuity_mm,exclusion_flags,LAD_length_mm,LCX_length_mm,LAD_minus_LCX_length_mm,LAD_inferior_displacement_mm,LCX_inferior_displacement_mm,LAD_minus_LCX_inferior_displacement_mm,LCX_to_LAD_inferior_displacement_ratio,LAD_inferior_displacement_to_length_ratio,LCX_inferior_span_to_length_ratio,LAD_descending_segment_fraction,LAD_horizontal_path_fraction,LCX_horizontal_path_fraction,LAD_terminal_lateral_fraction,LCX_terminal_lateral_fraction,LAD_terminal_lateral_displacement_mm,LCX_terminal_lateral_displacement_mm,LCX_to_LAD_lateral_displacement_ratio,LAD_initial_inferior_direction_fraction,LCX_initial_horizontal_direction_fraction
150.label,False,True,True,unresolved_manual_review,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review,149.63313701123064,107.57433128255995,42.05880572867069,51.13702882126534,14.9579270274533,36.17910179381204,0.2925067680356322,0.3417493600861103,0.17835163751340546,0.8860759493670886,0.870539856500096,0.8275337367610646,0.5225173564455103,0.6842600071651477,78.18591118775709,73.60881269419045,0.9414587817161187,0.8006774835348408,0.78021887886722
151.label,False,True,True,unresolved_manual_review,False,False,lcx_is_not_apex_descending_branch;lad_descent_is_sustained,False,lcx_is_not_apex_descending_branch,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_is_not_apex_descending_branch;anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_is_not_apex_descending_branch,185.6794540754203,166.33117216828524,19.34828190713506,48.12108900054381,37.00688840735548,11.114200593188329,0.7690368022830337,0.2591621633107437,0.3231612563359839,0.6962025316455697,0.6373477311409254,0.7766309012601024,0.44674550807548746,0.4857534003574869,82.95146205010278,80.79593246619113,0.9740145679094878,0.9538811323779016,0.9965230418619315
152.label,False,True,False,unresolved_manual_review,False,False,lad_has_longitudinal_course;lad_descent_is_sustained;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:c_axis_below_45pct_of_observed_lad_z_extent,173.92827565883667,76.81226879163124,97.11600686720543,38.338724403176485,-27.345100420396477,65.68382482357296,-0.7132501366720184,0.22042835909198893,0.3559991242359417,0.6962025316455697,0.8376957188202266,0.8806720203518367,0.4841849532319648,0.3136046126227483,84.21345401559012,24.088681799073935,0.28604315166332556,0.7195250299146337,0.8350596674015204
153.label,False,True,True,absent_from_assignment_map,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map,182.86558273307543,123.37762015857592,59.487962574499505,69.83004411780115,24.4599977629522,45.37004635484895,0.35027899626826714,0.38186542855213174,0.2253418575775908,0.7848101265822784,0.6168246523041461,0.773135822483664,0.3624170173592894,0.5424077917010718,66.27359907178956,66.92098249554681,1.0097683456583666,0.9176269956829696,0.6988369557509355
154.label,False,True,False,unresolved_manual_review,False,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_has_minimum_inferior_reach;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_has_minimum_inferior_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lad_has_longitudinal_course;scaffold_anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:c_axis_above_3x_observed_lad_z_extent,74.79706486578806,52.92462885492729,21.872436010860767,16.615816190939668,24.661806464390367,-8.045990273450698,1.484236836818046,0.22214529702140345,0.4707533187288178,0.620253164556962,0.7700822514148727,0.7226715321406748,0.6178992926484995,0.5696734449469313,46.21705347275438,30.149755642324195,0.6523513157345245,-0.5519361495847354,0.7695359526193563
155.label,False,True,True,unresolved_manual_review,False,False,lcx_has_substantial_absolute_lateral_reach,False,lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,66.1068104237163,60.61106835221494,5.495742071501354,43.267049378249624,27.87548985170554,15.391559526544082,0.6442660235046804,0.6545021473722057,0.48063337682382035,1.0,0.6335370727973303,0.7521972618394083,0.2863372095079207,0.4630859545866737,18.928839626196048,28.068134446403583,1.482823828649246,0.9234612285325382,0.9749003275383475
156.label,False,True,True,unresolved_manual_review,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lad_descent_is_sustained;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,131.27535218953858,105.57174985542052,25.70360233411806,32.36736630923838,64.04641482515743,-31.67904851591905,1.978734204484136,0.24656087962731632,0.6066624349115021,0.6329113924050633,0.7769982372293053,0.6239618842570177,0.4895472231480697,0.19819783635282856,64.26548413217348,20.924092401326387,0.325588341609506,-0.024252291770412476,0.5232059433318248
157.label,False,True,True,absent_from_assignment_map,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map,112.52010985890033,113.51861179315136,-0.9985019342510384,50.68266674150929,-0.6128601653775547,51.29552690688684,-0.012092105739093244,0.45043207658671064,0.157101393617988,0.8860759493670886,0.7687906553633261,0.8743661812501669,0.34619521447208024,0.6321749301582024,38.95392356502403,71.76362048199155,1.8422693765930864,0.6904923742122557,0.9791136564933132
158.label,False,True,True,unresolved_manual_review,False,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,93.28011427112075,44.17550745427117,49.10460681684958,54.91052494350178,27.54261711033321,27.367907833168566,0.5015908541881944,0.5886627109386154,0.6277993450263207,0.9367088607594937,0.6478762486357904,0.6148240653516166,0.4321248394189055,0.16167362281935002,40.30865440038521,7.142014330015222,0.17718314928287385,0.9598253586580414,0.9099429172916699
159.label,False,True,False,unresolved_manual_review,False,False,lcx_has_substantial_absolute_lateral_reach,False,lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:underconstrained_crown_axis_ratio_gt_4;ellipsoid:underconstrained_crown_major_axis_gt_250mm,119.79451659485791,55.899689369744145,63.894827225113765,55.85282444222709,-18.975763492346175,74.82858793457326,-0.3397458173663944,0.46623857276472813,0.3749305615591934,0.9113924050632911,0.74673876039432,0.7534762730056948,0.5129482029837042,0.5542640101376871,61.44838201463391,30.983185995525428,0.50421483820594,0.8939605823600943,0.7044927625540969
160.label,False,True,False,absent_from_assignment_map,False,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_has_minimum_inferior_reach;lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lad_has_minimum_inferior_reach;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_has_minimum_inferior_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:c_axis_above_3x_observed_lad_z_extent,16.422928435160255,24.484343425749028,-8.061414990588773,9.048414221639838,12.826603376979584,-3.7781891553397458,1.4175526299739876,0.5509622877164747,0.5238696073626565,1.0,0.7186204424161988,0.7098767584531769,0.4731909832987813,0.35949307790375573,7.771181654878997,8.801951978575104,1.132640101528055,0.07479506612869397,0.44044430567097465
161.label,False,True,False,unresolved_manual_review,False,False,lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,False,lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_descent_is_sustained;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:underconstrained_crown_axis_ratio_gt_4;ellipsoid:underconstrained_crown_major_axis_gt_250mm,171.09396974162826,72.12027719349487,98.97369254813339,53.77631273067245,-2.2388481679847736,56.01516089865723,-0.04163260837903822,0.3143086387666434,0.11336379459893232,0.6708860759493671,0.7767515801527319,0.8472501549580952,0.5016282152873884,0.6401341742428477,85.82556268792742,46.16665408742312,0.5379126293094157,0.7433835668043461,0.24123480907646117
162.label,False,True,True,absent_from_assignment_map,False,False,lcx_has_substantial_absolute_lateral_reach,False,lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,162.16710791316464,57.98059669876059,104.18651121440405,59.511867619441404,27.336082361153355,32.175785258288045,0.45933833795905227,0.36697865791198625,0.4714694900981883,0.8481012658227848,0.7615533729339634,0.7080336096366419,0.3384796548418762,0.5523865787486618,54.89026671315326,32.02770344423432,0.5834860233346175,-0.4467204218246933,0.959240231007752
163.label,False,True,True,unresolved_manual_review,False,False,lcx_has_substantial_absolute_lateral_reach,False,lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,142.46014422359508,80.46260979241254,61.997534431182544,59.59229859637276,-14.634073871273522,74.22637246764629,-0.24556988429649637,0.4183085656774362,0.23573956277831232,0.8734177215189873,0.7866819772357717,0.8404996233992392,0.5135073090567231,0.6095875392416267,73.15432530809099,49.04900430431597,0.670486729222709,0.7203516513845252,0.6465426988987188
164.label,False,True,True,unresolved_manual_review,False,False,lcx_is_not_apex_descending_branch,False,lcx_is_not_apex_descending_branch;lcx_inferior_span_is_limited,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_inferior_span_is_limited,152.5511440238685,115.7778297917255,36.773314232142994,75.463991658802,54.203394071087395,21.260597587714607,0.7182683141935972,0.4946799458088281,0.46921860437713253,0.8607594936708861,0.7029780896305236,0.8038183606139211,0.2445222502771389,0.6036245062038806,37.30214901906823,69.88633533738724,1.8735203513787508,0.8951569445630717,0.9668673405098123
166.label,False,True,True,unresolved_manual_review,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,89.98215461990952,86.69143677015671,3.2907178497528093,29.58957289159883,65.79751071373391,-36.20793782213508,2.2236722021903654,0.32883823483208546,0.7589851220043976,0.9113924050632911,0.8273729341920746,0.4697252614891006,0.6800575532799383,0.0876579888852985,61.19304390967277,7.599197000848954,0.12418400058781438,0.18317538820271756,0.41177091263918764
167.label,False,True,False,absent_from_assignment_map,False,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:c_axis_above_3x_observed_lad_z_extent,144.234409458651,54.229185966405275,90.0052234922457,62.934410651209916,37.783065966574206,25.15134468463571,0.600356237162091,0.4363342345797998,0.6967293587991646,0.8987341772151899,0.7445253365188695,0.5980685107798112,0.49885006659288045,0.40160156777752415,71.95134476343283,21.77852610340727,0.30268407317489876,0.9344049456405786,0.9054831399621834
168.label,False,True,True,absent_from_assignment_map,False,False,lcx_is_more_lateral_than_lad,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lcx_is_more_lateral_than_lad,114.08096356587728,133.19796112897873,-19.11699756310145,64.53562274488377,30.01936125279355,34.516261492090216,0.46515955027602823,0.5657001898271746,0.3226504288949445,0.9873417721518988,0.6744987586626345,0.743720307099785,0.47963917902535314,0.5002385996289113,54.7176997071586,66.63076154858648,1.2177186158260471,0.9416257303478474,0.9623234699966691
169.label,False,True,False,absent_from_assignment_map,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:c_axis_above_3x_observed_lad_z_extent,70.3881010219313,64.73536632994058,5.65273469199073,33.881370068408806,40.283624138504095,-6.402254070095289,1.1889608967160625,0.48135081890974946,0.6222815506007668,0.9746835443037974,0.7665144754438711,0.632392902707826,0.6315257920282848,0.17778332127239863,44.45190124724209,11.508868429922241,0.2589061009091547,0.740292734130206,0.5193386674645589
170.label,False,True,False,absent_from_assignment_map,False,False,lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach;ellipsoid:underconstrained_crown_axis_ratio_gt_4;ellipsoid:underconstrained_crown_major_axis_gt_250mm,134.85116790025913,53.16972276068261,81.68144513957651,40.3578675037206,-10.374537804893912,50.73240530861451,-0.25706357760199994,0.29927710773384447,0.1951211566701184,0.8354430379746836,0.8676059546397283,0.862233145808946,0.6194150888886205,0.27415989346441816,83.5288481516733,14.577005527601393,0.1745146239911292,0.41221709593313466,0.6352832415197147
172.label,False,True,True,absent_from_assignment_map,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map,161.14569027570434,115.8926054364197,45.25308483928464,72.39201302112811,27.904303297141134,44.487709723986974,0.38546107688699127,0.4492333173619011,0.36632976224280767,0.8734177215189873,0.7010258568463856,0.7302310963604056,0.49527427161107374,0.5351175968700379,79.81131437456315,62.0161725161444,0.7770348477797995,0.8607991052717727,0.9857652422156155
173.label,False,True,True,absent_from_assignment_map,False,False,lad_has_minimum_inferior_reach;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,False,lad_has_minimum_inferior_reach;lad_has_longitudinal_course;lad_descent_is_sustained;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lad_has_minimum_inferior_reach;anatomy:lad_has_longitudinal_course;anatomy:lad_descent_is_sustained;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_has_minimum_inferior_reach;scaffold_anatomy:lad_has_longitudinal_course;scaffold_anatomy:lad_descent_is_sustained;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,185.48977574974663,59.79596291185245,125.69381283789417,21.88162736600283,-10.212547003328565,32.0941743693314,-0.4667178922530987,0.11796675734583026,0.1832274526658658,0.5189873417721519,0.812512172428447,0.8585542187887262,0.4772854636929871,0.6307131294992896,88.53157362902601,37.71409889955791,0.4259960300445054,0.8008390853125023,0.7569756086086182
174.label,False,True,True,unresolved_manual_review,False,False,lcx_has_substantial_absolute_lateral_reach,False,lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,171.6035240336088,89.12098748597742,82.48253654763138,82.26209898160559,-6.866364262079604,89.12846324368519,-0.08346935401703005,0.47937301663743476,0.17037048448210185,0.9367088607594937,0.772657588097972,0.8888263407667897,0.46185700057966206,0.5695778853955219,79.25628889906251,50.76134359662379,0.6404708610728835,0.842674749255378,0.9991818229617392
175.label,False,True,True,unresolved_manual_review,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review,163.31610855627775,97.70851868845531,65.60758986782244,64.97821507840993,16.195121297529106,48.783093780880826,0.24923924546074824,0.39786776486912695,0.19001478244533093,0.759493670886076,0.6128935671171052,0.8531354072389625,0.43939023199596855,0.676040436191166,71.75950282722167,66.05490959373603,0.9205040028326168,0.9767322846407337,0.9879190631616425
177.label,False,True,True,resolved_existing_assignment,True,True,,False,lcx_inferior_span_is_limited,True,True,True,0.0,0.0,0.0,0.0,scaffold_anatomy:lcx_inferior_span_is_limited,123.60547235548401,66.69568732332668,56.90978503215733,80.45224635211434,30.9419099226266,49.510336429487744,0.3845997013831476,0.6508793245070668,0.4690931664460472,0.9620253164556962,0.5497943853282551,0.7592754113028016,0.26821118999759247,0.6131658203972902,33.15237083067888,40.89551583456875,1.2335623308341024,0.9910640084277865,0.9862176393867479
178.label,False,True,True,absent_from_assignment_map,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map,122.7268480211414,123.23346217049206,-0.5066141493506677,47.91016697723166,5.624831558749559,42.285335418482106,0.11740371436030783,0.39038048927141417,0.20316212687580237,0.8860759493670886,0.8188061633740568,0.8347714840907877,0.5790943297473621,0.6419141936423515,71.07042179680924,79.10530849892663,1.1130552837450323,0.8678632730635015,0.9995198394804798
179.label,False,True,True,absent_from_assignment_map,False,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,False,lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:absent_from_assignment_map;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,142.8973367028512,53.554092100966045,89.34324460188515,91.69938005781654,26.93234590396495,64.7670341538516,0.2937025952300232,0.6417151094180392,0.510701166478794,0.9367088607594937,0.5840712216796511,0.6183648099473172,0.20098850338326188,0.4126311747658548,28.72072184136012,22.098087937140406,0.7694126930095957,0.9177784368472297,0.9999929999744438
180.label,False,True,True,unresolved_manual_review,False,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,False,lad_is_dominant_descending_branch;lcx_is_not_apex_descending_branch;lcx_has_horizontal_crown_course;lcx_inferior_span_is_limited;lcx_is_more_lateral_than_lad;lcx_has_substantial_absolute_lateral_reach,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;anatomy:lad_is_dominant_descending_branch;anatomy:lcx_is_not_apex_descending_branch;anatomy:lcx_has_horizontal_crown_course;anatomy:lcx_inferior_span_is_limited;anatomy:lcx_is_more_lateral_than_lad;anatomy:lcx_has_substantial_absolute_lateral_reach;scaffold_anatomy:lad_is_dominant_descending_branch;scaffold_anatomy:lcx_is_not_apex_descending_branch;scaffold_anatomy:lcx_has_horizontal_crown_course;scaffold_anatomy:lcx_inferior_span_is_limited;scaffold_anatomy:lcx_is_more_lateral_than_lad;scaffold_anatomy:lcx_has_substantial_absolute_lateral_reach,75.85699523405722,82.07880413350787,-6.22180889945065,35.79369137041615,55.91117549385804,-20.11748412344189,1.5620399392522337,0.47185749000437593,0.6811889632664963,0.9873417721518988,0.7609934787395095,0.5857233326084239,0.6000497803493507,0.21288197162326364,45.51797332815778,17.473097652420837,0.3838724876094569,0.6151309646020601,0.6475869556970562
181.label,False,True,False,unresolved_manual_review,False,True,,True,,True,True,True,0.0,0.0,0.0,0.0,assignment:unresolved_manual_review;ellipsoid:c_axis_below_45pct_of_observed_lad_z_extent,211.23974775149935,94.9897269172327,116.25002083426665,79.5367854386959,-0.44006965184694113,79.97685509054284,-0.005532907187783331,0.3765237664090676,0.08628565128938474,0.759493670886076,0.7096818767580665,0.9537865073272076,0.39968703056158433,0.7331924503606426,84.42978751537488,69.64575063753414,0.8248954863809347,0.8031054831153817,0.9633736767158859
